user_id,age,income,employment_status,education_level,region,number_of_active_loans,apps_installed,loan_frequency_last_30_days,repayment_ratio_overall,credit_limit_utilization,device_or_ID_shared,loan_amount,interest_rate,loan_grade,loan_term_days,debt_to_income_ratio,delinquencies_last_2yrs,public_records,revolving_utilization,total_credit_lines,is_default
a7584376-dc69-40b8-9e82-6be341e135e7,48,26417.75,Hourly,High School,Nairobi City,0,2,3,0.9466954429866198,0.11357692188350917,False,25107.76588802403,18.824697934465874,C,7,0.3214532753775012,1,0,0.1004243278663301,3,False
d1629910-76cf-4b0d-8b07-646ed7ae1f4d,28,47932.48,Unemployed,Bachelors,Nakuru,2,3,2,0.7556806699683098,0.1886280912344218,False,4765.795067729196,22.79679128285047,B,90,0.25235503477927795,1,0,0.12750004386002847,2,True
abc3c941-8797-4418-ab15-6a687acbc2ba,56,7862.99,Student,High School,Trans Nzoia,2,2,0,1.0,0.0884521102748839,False,34822.55005153036,13.375535146046067,A,90,0.12238446905244828,0,0,0.06530431254030698,19,False
f0d32aba-75dd-4ebb-ba71-cc32a0ac1319,39,81355.02,Employed,Bachelors,Mombasa,4,13,21,0.06875981178835446,0.8930024912478804,True,18627.01091031929,40.11352147965216,F,28,0.4408802137215514,3,0,0.6843569001330385,19,True
1f88d3e0-bbfa-4d04-8863-379593928a65,44,56087.01,Self-Employed,Bachelors,Mombasa,2,6,6,0.41154963351461615,0.6795394433881243,True,15114.690827333527,21.238879917529154,E,14,0.3948633688704494,2,1,0.47614230746635017,10,True
78dbe416-a2d0-453e-82a1-effe7f461a78,34,44481.56,Unemployed,High School,Mombasa,3,5,6,0.6651758561790643,0.6340554502265892,True,6308.608065320899,18.04829188101567,E,21,0.25288547526300403,2,0,0.45524283590163567,12,True
00886e4d-470a-4be0-96f6-344ddb6085b0,42,74526.41,Self-Employed,High School,Kisumu,2,7,5,0.7075295230954137,0.4517235466305199,False,16019.624656336333,19.058138552768668,E,21,0.20981241171071416,2,0,0.342267783122506,10,True
cc0f2afe-2935-42c4-9687-83254f1fbcf2,61,13425.33,Employed,High School,Makueni,1,2,5,0.6921900341371021,0.3850647791708183,False,37683.271538833535,18.916364409487485,C,21,0.23251138815773245,0,0,0.18916840360520784,3,False
bd185674-6206-4326-91e3-76b41502972c,50,44527.25,Casual,High School,Kisumu,3,4,9,0.5299459155943267,0.6227478681948029,True,18233.140421972643,17.717229055523354,D,14,0.3506386620914673,2,0,0.4686102028525547,7,False
e3eda4cf-40d3-413f-8b2e-4b2f3f37f9f9,58,13325.15,Hourly,Bachelors,Nakuru,3,5,6,0.7259177763662439,0.6202278650871397,True,8396.067872918753,15.565830582350818,E,30,0.41748752211337026,1,1,0.47447223791348037,3,True
dd4c9412-cf16-472b-87a1-41b5d565641c,46,13183.32,Employed,High School,West Pokot,0,1,1,1.0,0.1157532403720303,False,81361.25736870858,8.517470044861428,A,30,0.16367879467228638,0,0,0.06798227474239113,16,False
0af536d4-4bda-4a3a-a4d3-3dabdbe85ecf,52,35724.75,Student,High School,Mombasa,1,1,0,0.965734222225759,0.04245638746742992,False,88533.22332046786,12.962280471264966,B,90,0.055524599002613306,0,0,0.04039100731154824,19,False
9091784c-e614-4e3e-ba28-164e23647cd5,43,24991.48,Self-Employed,Masters,Eldoret,0,1,0,0.9810351295504278,0.04134438211721657,False,7661.205807809307,13.50354671009808,B,60,0.020760581873883754,0,0,0.027176353857486877,16,False
bba25ecb-4419-48b4-85cf-1419dff8645d,65,37172.4,Self-Employed,High School,Machakos,5,6,12,0.19119367739168094,0.7567418849906361,True,27843.776194207785,37.88909597138593,F,14,0.5793834481052028,3,2,0.6774162666133688,16,True
c7723ad8-f597-469b-8a35-f36689daa417,21,25516.1,Unemployed,Masters,Nairobi City,0,1,3,0.9871549763121773,0.06987966488552386,False,88616.4935540418,10.19490854635976,B,30,0.11941163690195195,0,0,0.07786493323695076,15,True
a7119651-4909-401d-855e-04279f4c7a10,56,36558.7,Unemployed,PhD,Bungoma,2,8,10,0.4062529024367567,0.6423802088122563,True,6393.406083952836,17.115746259082382,D,14,0.2841095440015796,2,0,0.3832895036306951,6,True
bc8c4503-f579-49d2-8653-8eacca92fd6f,20,13762.25,Hourly,High School,Busia,0,1,0,0.8720052011661555,0.34339951303205707,False,44980.66432660923,22.718383682988062,D,60,0.09180440384864134,1,0,0.1264630470224719,9,False
c5e7940e-bcdb-4fcd-ba6a-838f912ff5f9,28,44434.04,Self-Employed,High School,Eldoret,0,4,2,0.7366925375809411,0.3545367625730986,False,29769.927471659863,20.724039194556223,C,21,0.09141331041877288,1,0,0.06209663969431713,11,True
d45840bf-68ca-4148-ac23-127177c46bdf,31,30788.95,Hourly,High School,Mombasa,5,16,15,0.2848568153932082,0.7683835824565799,True,25217.520097395744,34.37539338300602,G,28,0.385280844840203,2,1,0.6892207651673037,13,True
749d924d-2a65-4149-951f-75cbd29bc4fe,50,20879.11,Employed,Bachelors,Mombasa,4,2,3,0.5506725583358,0.5785793625220188,False,11447.237755719038,21.71811289573854,E,28,0.3270153186105035,2,1,0.3929811684686263,9,False
34c2fdb0-1afa-472d-a625-84732093ec92,64,8324.24,Hourly,High School,Eldoret,1,4,0,0.9002616832913506,0.2137111708741588,False,36100.028353486356,11.829260024245404,D,28,0.14515176363958956,1,0,0.15570989485461048,5,False
c729fa55-1882-4f50-9f2a-8f2560a34455,56,19032.71,Casual,Bachelors,Tana River,2,1,1,0.7564663891349727,0.280608844519393,False,22518.465325300505,10.906813227385072,D,7,0.18837202365666555,1,0,0.19529257748470324,12,False
71bf82ad-5b1e-43af-b7c9-07c8c7a842eb,49,39610.68,Student,Masters,Nyamira,1,2,1,0.9151972780292353,0.340650506040157,False,11783.436474371872,15.605777911092794,B,60,0.23836584931866994,0,0,0.15497254836172508,1,False
f50cc48d-46b1-4ac2-9b19-b11cbc435004,44,47597.68,Student,Bachelors,Kisumu,2,3,0,0.8537756404250827,0.20058596971093667,False,11481.430751077973,23.68312563041751,B,21,0.12178163816788631,0,0,0.04560829068502104,11,False
b6fd12a3-091d-423a-8a87-3c9754fae463,41,34848.23,Casual,High School,Nairobi City,0,4,1,0.8781216197087417,0.31869964659963945,False,22044.453802957083,11.047916500322927,D,90,0.2547735821740281,0,0,0.13130644798337412,7,True
cf5eb95f-9cdb-457e-a396-295aeea97c52,57,41921.08,Hourly,Bachelors,Kisumu,5,7,8,0.6810483193812521,0.6032885593900507,True,21405.635213889196,22.68200821588237,D,60,0.28722087193038753,3,0,0.5016545028734343,4,True
fb7d0f95-f39a-423b-bb71-f0e6872b762e,34,13912.37,Casual,Masters,Siaya,2,3,0,0.9474649416792521,0.0,False,69773.86838186407,11.256610810440637,B,30,0.10520480873912981,0,0,0.03521989114284753,14,False
f04809d2-059e-48ac-9e83-5916281f2715,52,6562.48,Employed,High School,Nakuru,1,3,0,0.7248487228367542,0.3534841809050202,False,9625.688387215581,20.92166142280721,D,28,0.2808305163174305,1,0,0.1964977942440865,7,False
856d6870-f94b-4f06-ada7-1a2c4e738f65,20,64169.45,Employed,High School,Mombasa,1,2,4,0.890561823572244,0.4132977142620846,False,43546.09447694036,14.047235311422376,D,28,0.2888327341166661,0,0,0.12321040320305965,10,False
d237c3fe-471c-4c94-b7ae-0a2dc396b495,41,62729.88,Unemployed,Masters,Mombasa,1,2,5,0.9771097396340411,0.11813778730330503,False,43930.39696719827,25.519297937762925,A,60,0.1295598142234703,0,0,0.2115980225171221,2,False
e134ea3f-7191-4685-9c4a-dc1edfddfe6e,26,11309.94,Self-Employed,PhD,Nairobi City,3,8,6,0.5595421739380567,0.5958911521391163,False,19040.925289216684,16.947128614505957,E,30,0.3558564427501054,3,0,0.47677460278558204,7,True
a4ead36e-bf2e-4430-9539-8ce802e9e1c6,48,93969.04,Employed,Masters,Nairobi City,4,3,9,0.752135442730021,0.5329082434805491,True,15041.899201879176,25.02218847098272,D,28,0.21795930016519455,2,1,0.4656028388916912,10,True
fd0e63f2-95a2-4404-93f6-752b3ffc7069,22,28822.61,Hourly,High School,Machakos,0,1,4,0.8989228513085464,0.27282513318121426,False,7825.579282988736,13.810016351663736,D,30,0.1924883009536386,1,0,0.040297015313406445,4,True
e580b7cc-f21d-43ae-b3ca-da1e0484ceb7,65,43339.7,Employed,Masters,Nairobi City,4,2,3,0.6669167403047219,0.5748049497647237,True,17086.614225247547,18.593811704434238,E,14,0.25709297292922934,0,0,0.559466250833516,13,False
06191c83-c68d-4ce8-909e-4f4a99c7ef85,23,37567.49,Casual,PhD,Laikipia,5,8,26,0.310160460523468,0.8685796310309366,False,12282.538970768586,32.09918390681019,F,30,0.6160016896262432,2,2,0.7421005144529715,13,True
ca2fd1e3-bc0a-4853-9e9f-f8c57615cc3f,52,10509.92,Hourly,High School,Lamu,1,1,2,0.9581407922015773,0.0,False,45859.97145964713,10.423619463860382,A,30,0.09095779119630354,0,0,0.058220386784577985,16,False
2e595b12-939b-42c3-8f13-45c8435f934d,36,13448.81,Employed,High School,Kisumu,1,6,7,0.7416976063647934,0.6115512079351114,True,14003.552401184286,21.658979821924532,D,30,0.45831308696654677,1,0,0.4353621464268224,9,True
19b1c77c-262e-40b4-8b64-2ee24fa3b222,62,23454.27,Employed,High School,Nairobi City,1,3,2,0.9339135111916924,0.3425111826845581,False,49295.05808336721,13.860440131539729,C,21,0.3184031889527463,0,0,0.26975291036582005,5,False
678380af-f698-4781-9bde-a003adf826d9,27,91010.58,Student,High School,Nairobi City,1,1,1,0.9572663512558353,0.20225287839680056,False,22279.90497453067,23.70297943883759,C,28,0.22510229348616048,0,0,0.2563847260089509,9,False
62e2fa53-8857-464a-956c-fc70c171f197,45,30462.04,Employed,Masters,Marsabit,2,5,7,0.6708439672875882,0.6602972606372207,True,8618.209400339309,17.26439377448836,D,30,0.29978329000128257,0,1,0.5305532888641918,4,False
41b6742a-bc2b-48b4-8208-b9c5f63baa72,52,6023.98,Student,High School,Mandera,1,2,3,0.7759395182767079,0.44332497684298044,False,34643.04894559466,12.047846566027442,D,7,0.15671810737525718,0,0,0.12038395436549389,6,False
48bfe369-b3cf-44ca-9412-f8cdf335c355,61,14015.61,Employed,Bachelors,Nakuru,1,2,3,0.9262555262015976,0.14351421142344312,False,48222.404872723084,23.99521773963208,D,7,0.2105306413135421,0,0,0.0829871948338115,10,False
de103b27-b63d-4423-a314-273cd3295a1a,31,92837.54,Unemployed,High School,Eldoret,2,7,5,0.681893085366486,0.6590337243476309,False,20142.133171055444,22.232884989005424,E,28,0.22934831596670244,2,0,0.3800423420668365,9,True
ee1fd7b2-9e10-451f-92ee-ba43992c07bf,54,25932.75,Unemployed,PhD,Mombasa,3,2,2,0.8569139299555478,0.08605068381274115,False,15431.262924533588,17.77059692896804,D,14,0.09095932766814918,1,0,0.02520206905532855,10,False
f2d1e253-625d-454c-a939-d06268b018db,18,21378.19,Employed,High School,Eldoret,1,1,2,1.0,0.155171615442785,False,18422.262163435284,13.743527459164879,B,30,0.042837449390660934,0,0,0.008039182017908646,9,False
638484e6-ca1c-45fa-b187-27a78c35d0df,33,49045.03,Unemployed,Masters,Nakuru,1,3,0,0.9149217415896886,0.13777816408630453,False,43730.77085719515,17.831673322224837,B,21,0.1967130303101266,1,0,0.1360535969460387,3,False
bf9228fc-eb8e-486e-b56b-246982e332e5,40,19906.06,Hourly,High School,Nairobi City,1,3,1,0.9561719888332588,0.3297959049901146,False,16315.067861738524,10.955604821159227,D,30,0.19425149820828136,1,0,0.2532642386719346,10,True
dafc0f90-cc6d-4988-a533-86a5dbb1dd80,54,74793.87,Self-Employed,High School,Kisumu,0,2,1,0.8963263227720499,0.21514292722906195,False,20431.32832055045,20.688771093523474,D,14,0.10626303842993999,0,0,0.01843148736655913,4,False
dfe333c0-3357-4d6b-98f4-84df0f7f352a,54,23083.71,Hourly,High School,Narok,0,4,3,0.8776863290422278,0.35191392423364265,False,22421.780814247904,24.156102908856933,C,60,0.2916500776797171,1,0,0.06492035853595038,6,False
ccc83074-9bad-474b-9b04-827634dac1c9,33,10375.36,Student,High School,Nairobi City,3,1,5,0.9249661891650008,0.2657730307879287,False,16308.779629839637,18.00813918697811,D,28,0.15726900746928438,1,0,0.1339916961834783,8,False
8ed0ec0f-ebd2-4070-bb63-d6d21b563db5,21,39325.58,Student,High School,Mombasa,2,1,1,0.8821907003557576,0.11632175147619425,False,18760.419315181935,5.3845738501421305,B,30,0.19043120080639014,0,0,0.018873463013731027,18,False
0cc084f9-52de-4444-aa02-9e17770b8a93,19,18548.26,Employed,High School,Murang'a,3,3,4,0.44973237256066306,0.6799294219644368,True,17337.872204310097,19.776724313110137,E,28,0.335065816418718,1,0,0.3703302729599534,6,True
5d3e64f7-81ab-4bb2-ae4f-c768951c4fbf,31,8322.63,Hourly,PhD,Garissa,0,1,0,0.7520512686536092,0.2700094849281831,False,36380.637480524994,14.549607663106283,D,28,0.10398705671331979,0,0,0.25855609629048126,11,False
89f238d3-76dc-4f0b-8dfc-a5d2179c3190,32,25212.66,Casual,Bachelors,Baringo,3,3,4,0.6272135698112256,0.6747185473803127,False,5000.985888114468,21.800515620391366,E,30,0.36184871166850796,1,0,0.5590758659058669,11,False
15b6e7e3-015a-427a-b0e8-711849476f18,41,32455.32,Self-Employed,High School,Turkana,2,2,0,0.9953226492834085,0.06845240497973423,False,79079.5043942115,10.988742754536457,A,90,0.17133125766964535,0,0,0.07020950451943966,8,False
c831702f-87a7-431e-88cc-cdd8834a302e,37,13379.09,Student,PhD,Kisumu,2,4,4,0.5248532629915648,0.6723779195952225,True,24937.39009178581,25.741411322560452,E,21,0.2588373712143648,3,1,0.37500479636918627,14,True
86b8788f-2fce-4cdb-b929-6b997b6658e6,33,30687.86,Employed,High School,Uasin Gishu,0,1,2,0.9331530150890008,0.10039299232417255,False,70831.05510398844,14.292412217913553,A,30,0.06853181981003971,0,0,0.0,20,False
584bfdba-52b3-4d8b-b51a-7277fbba1398,50,79214.52,Hourly,High School,Nakuru,4,7,8,0.4446771852733066,0.6232228455418852,True,22143.821149394087,24.30807379895947,E,60,0.45823064288562304,0,1,0.45374264447397206,5,True
33567e8e-8e1d-4d6a-8d0f-0d2c8057e50f,29,25101.75,Student,Bachelors,Kericho,1,1,0,0.9100238873590445,0.0,False,48836.01860696742,10.891071091187158,B,90,0.10977850820685096,0,0,0.022192450819945087,14,False
0404e12c-6942-4fa9-8f67-dbf56d1e4ef3,29,17112.56,Self-Employed,Bachelors,Eldoret,9,13,13,0.1900176405558383,0.8688730964278326,True,14985.397082662306,22.95341014354323,G,28,0.4520043751699567,4,2,0.5780376195721862,20,True
1f9c9163-cc7e-48f6-acd8-f79c884551c9,31,30777.83,Employed,Masters,Meru,7,8,13,0.37867258867419457,0.8348034377310363,True,12200.15106616951,26.596252899206938,G,30,0.6512990281897066,3,2,0.8327943214378652,26,True
1240dae5-faad-42aa-b2aa-d726b2e083fb,47,40275.16,Casual,Bachelors,Nairobi City,0,1,1,0.9593631098852962,0.1097173489275367,False,40371.392798083456,6.33231449729697,B,90,0.1975278513745602,0,0,0.056422336784624216,10,False
87a8fbac-da6f-4e24-8df0-ad002ebf82ae,41,85257.08,Hourly,Masters,Nairobi City,5,7,5,0.7268814598054875,0.6403538800401724,False,11362.518975019162,19.335881964660903,E,28,0.41403150189278143,3,1,0.38187549057546566,11,True
73b1134f-a40b-4328-9766-224e3ae9c921,44,85847.88,Self-Employed,Bachelors,Kisumu,2,1,0,0.8766809853236088,0.26940351113542943,False,17282.133303558414,19.058664034785554,B,60,0.23941942535823432,0,0,0.12246131146437124,7,False
fab2e335-b17e-4d5e-a408-ba3f9acb5520,64,26547.76,Casual,High School,Makueni,3,4,4,0.6358051599741746,0.6435764113040641,False,20384.790387983547,23.278107548453242,E,21,0.2129426255442151,3,0,0.5143552588152238,3,True
207708ad-1aa6-491d-a91f-efb543638b86,40,36376.59,Self-Employed,Bachelors,Siaya,4,5,9,0.7365786710760143,0.5525630886673902,True,20982.850870763858,22.04913959778351,E,60,0.35915156715565116,0,1,0.34522221579772616,14,True
48d3fc5b-b640-4f1e-bfc3-abd376ddaa94,57,9781.2,Self-Employed,High School,Eldoret,3,4,1,0.7028718395482135,0.1854850848545998,False,28702.08990997718,16.486210137996633,D,30,0.2949774844381617,1,0,0.16095707692084552,4,False
962cca85-7ba6-4dae-af61-49de8193ed97,44,61996.28,Unemployed,Masters,Mombasa,1,3,2,0.9959791204782936,0.26309758655559945,False,35441.85338490973,22.6218389581702,B,21,0.2578298295864088,1,0,0.09212613718938728,10,False
8a23c09a-bc55-436d-872b-79bd616391b7,35,91054.82,Casual,High School,Kisumu,4,8,6,0.521109445751132,0.50092355749956,True,23253.30454165524,25.923537084454658,D,7,0.32732680210699694,3,0,0.4633186256269244,9,False
a75e9db1-aa18-480d-89bf-fe3beb43e71f,51,1135.78,Hourly,Bachelors,West Pokot,0,3,2,0.9671332019213793,0.25882500917765117,False,10800.255327179098,15.6401430686399,C,28,0.11996275895790426,0,0,0.2690544300073398,11,False
3dca6627-138b-40d5-8f76-62a6926651f0,18,1870.82,Casual,High School,Kisii,0,1,3,0.8920294996139357,0.037619247776914326,False,75989.01662719635,3.420623612951673,B,90,0.052354530731608284,0,0,0.056148221586355164,16,True
70bb766e-5d62-4733-a3be-956a22990552,37,36045.83,Student,High School,Nairobi City,1,2,2,0.8116167065990214,0.24147588764038547,False,11765.367524578212,16.162487702973294,C,14,0.28820814040746456,1,0,0.0244134127547171,3,False
0b6efba0-4615-45ef-b090-58575004af29,27,60812.92,Casual,High School,Nakuru,1,1,0,0.7561328416006589,0.3694416038848106,False,22301.26983841028,23.0118424230029,C,60,0.24904938297315504,1,0,0.050164003111243124,5,False
dee18f4b-b1ee-449b-a2f1-1af9bf3ce1b6,21,70451.19,Student,High School,Eldoret,9,8,16,0.30557133487386556,0.7494671473324023,True,24462.28522275493,27.703721568986023,G,28,0.6745294941908196,2,2,0.6233712746100066,24,True
6b270122-d7da-4ce6-898c-f8b09369dfae,26,8444.77,Student,Bachelors,West Pokot,0,1,3,0.9789017299310055,0.19474623215784453,False,44012.401133795065,4.364772890962867,B,90,0.1985929652274159,0,0,0.02637086175668506,12,False
c309fe68-b326-417a-876d-9bd6737cead9,50,23551.16,Hourly,High School,Nairobi City,9,9,22,0.328599475444568,0.7458463008301804,True,18582.628244436863,24.507709879436895,G,14,0.42543543707907966,5,1,0.790072445672957,12,True
6eb7bc1c-58cd-44cf-98e0-47cc25d95adf,65,66945.83,Self-Employed,High School,Nairobi City,0,3,5,0.8470508092031434,0.11469098899361595,False,2557.045996587653,18.331557680365776,D,30,0.15975067155311956,1,0,0.315342292653469,3,True
f49ffe44-b0b5-46d4-909b-322b493f8a82,54,54386.25,Hourly,Masters,Nakuru,2,2,3,0.8005340217715693,0.15868130713021147,False,23984.55436552661,21.46020453948758,B,28,0.3023207991193335,1,0,0.010366822150597171,11,True
767e7cf6-a989-454a-abc4-c70f68099664,39,59228.43,Student,Bachelors,Nairobi City,4,5,5,0.6666045981249378,0.5995812159916782,False,21575.20166297064,26.114639548031878,D,28,0.2731502840574042,2,0,0.4244688429502721,8,False
0d09c2c0-ff9f-4a21-aab2-197e4e079a0d,45,25067.65,Unemployed,Masters,Makueni,5,4,9,0.6186047452140013,0.6193654621713702,True,6576.777286351523,19.628097758515608,E,7,0.24494685953826045,2,0,0.4147749655432904,10,True
7c9373e1-a749-426e-b212-be3e30b5d528,64,68251.44,Casual,High School,Eldoret,1,2,4,0.9332654245391541,0.22374117137228924,False,15299.467915178175,22.95888731127583,D,60,0.190821078001934,0,0,0.2190562492181272,10,False
e417c4ff-27ce-4543-a881-71411db466a8,46,29768.72,Self-Employed,High School,Meru,1,4,6,0.42701683693246323,0.5941357849217314,False,11257.780079518641,17.585734012706272,E,21,0.3886164662306245,0,1,0.31275029498585966,11,False
b8be7193-2f60-4b2f-84e9-5cd5f5a4d143,42,95034.45,Unemployed,Masters,Nairobi City,1,2,2,1.0,0.2737189512756334,False,43642.01452456986,18.590958430289657,B,21,0.25329967240882273,1,0,0.28823459876931784,8,False
be9ee300-56a1-4b84-9e07-55e5ee89d079,41,3621.66,Unemployed,High School,Uasin Gishu,0,2,1,0.9419944265130802,0.1836259695061324,False,100007.23428622328,12.353616842067675,B,60,0.0974948681221995,0,0,0.1103472652584081,13,True
038be09a-fa30-40fa-b415-eb5af5b16913,21,21767.76,Self-Employed,High School,Mombasa,2,1,0,1.0,0.3205341504416833,False,39098.75274903601,22.829362646477446,D,21,0.22572463119414737,0,0,0.13066169311189954,10,False
13ad3bca-43ac-4c82-b361-b4841bb06837,25,11059.3,Student,High School,Nairobi City,1,1,2,0.8422982154147596,0.3695969924220403,False,13406.02010345513,18.621454640000483,D,14,0.18181229166434362,1,0,0.229325438859938,4,True
547b2b69-fac1-4d6b-8609-936e4f97b37a,44,23077.07,Unemployed,Bachelors,Kisumu,11,13,7,0.3977977892971467,0.8857652158367784,True,28183.700429249297,26.9442158877089,G,28,0.482168547758031,3,2,0.8335157275467655,24,True
c7d67111-4bbd-4fe6-a420-519f8a8c146b,41,8175.62,Hourly,Bachelors,Wajir,3,1,2,0.8447031510577078,0.2685374931798479,False,24245.858427088308,21.262465543984028,D,30,0.20748243237702446,0,0,0.0,6,False
88babea7-8230-4909-af7c-01fe0e5b9d0e,41,8297.84,Hourly,Bachelors,Mombasa,0,1,1,0.9778911526630945,0.11161701730025617,False,47767.86132645288,20.51900567156926,C,14,0.1703318975295159,0,0,0.10897047372197949,1,True
8ea2ce69-c69f-4691-bf76-e0df111a6406,53,19064.62,Student,Bachelors,Nairobi City,0,3,2,0.9029628272268125,0.419092599116956,False,45987.42789068816,24.963480704637902,D,28,0.31174331108842723,1,0,0.1008196866320098,13,True
729ebb90-0fef-4853-8b48-c1ed9e0385ad,26,22771.68,Employed,Bachelors,Bomet,9,8,21,0.21143328695458863,0.744689050768971,True,21387.34959462853,22.616409104220708,F,28,0.5383421579119786,3,0,0.7924933721221966,12,True
211603a3-ea3a-4743-acb9-96c2842677a5,43,12143.79,Student,Masters,Garissa,4,4,4,0.5604844358021308,0.4433639423885437,False,22996.38901614752,24.22145018433317,E,21,0.27063219462990834,1,0,0.4314307258242069,9,True
377c9e35-ba8f-477c-8ba6-849e59d532d0,29,48931.2,Self-Employed,High School,Eldoret,0,3,1,0.9584080900076257,0.28981241552909676,False,44176.44626153526,18.955056724229472,D,90,0.22543897866168447,1,0,0.07999958786970413,6,False
6a2cc117-0834-4251-a36c-2e75f863edf5,44,94660.43,Casual,Bachelors,Eldoret,0,1,1,1.0,0.12300501884150242,False,89760.74071780074,13.262566651482233,B,60,0.012171006957217597,0,0,0.08356121711184591,7,False
12b7ce5a-49d3-47c7-90dd-1a26d9abe141,39,74038.82,Unemployed,High School,Eldoret,2,4,1,0.8924467609547302,0.33829463636854934,False,9662.180405966132,13.500951615885299,D,30,0.12507877184234414,0,0,0.003965995726669398,12,True
d86a4abd-2b9e-47f4-8a6d-eb9215700577,39,41032.94,Employed,High School,Nakuru,5,6,7,0.6669247500941432,0.6744029347660369,True,22465.179186703703,20.73597109996656,D,14,0.43144558462710636,2,1,0.3826815767787293,8,True
051c4af9-9848-4cb4-9002-554df63c17fc,44,63622.31,Employed,High School,Nairobi City,7,13,10,0.4424810891365279,0.8851917991575045,True,15153.194713432642,24.970107781129805,F,14,0.5086258572016807,5,2,0.753966226781993,14,True
9b9d9096-1410-4e20-9a41-307ca2f11746,24,17683.44,Student,Masters,Mombasa,0,2,2,1.0,0.12739236659328618,False,20691.625992280147,16.55029895981691,C,14,0.32278443488848435,0,0,0.06793281678334703,5,False
5994facb-9807-4b82-b50c-e24f93076a80,34,37503.48,Casual,Bachelors,Bungoma,4,5,7,0.4201425868145699,0.5812881758475433,False,22843.619695659254,19.03227679441572,D,60,0.29272195791107813,2,1,0.3573045329490576,14,True
d9c5f78c-455f-4a9a-9eab-c1352c02b749,27,58008.97,Hourly,High School,Nakuru,3,4,6,0.7554446083506031,0.4073124728339155,False,21402.85450110379,20.881524914360913,E,7,0.26707917415589405,3,0,0.41939772999445996,5,True
47f54235-99c0-4ddb-87ff-bf1111c43adc,30,85452.84,Self-Employed,Bachelors,Nairobi City,5,16,13,0.0982534326725025,0.7781434905780967,True,11118.990280177724,34.04817916541684,G,7,0.3747005345895384,2,1,0.6324888897803428,23,True
f8859d27-b198-47de-9b89-762b8d5a7062,58,23002.39,Casual,Bachelors,Mombasa,9,13,14,0.16479867235080248,0.8224871045976582,True,15665.03142316552,25.034546050373432,F,7,0.6863420464714005,4,2,0.6228317387332092,23,True
0c6c420f-7b21-4960-888d-c86829c66769,18,59978.5,Student,PhD,Mombasa,3,2,2,0.9751342553236835,0.3553202431225837,False,16330.983932402474,24.22129278035697,A,14,0.1137824041885375,0,0,0.20394988546806891,9,False
0c10b2cf-e897-4592-a3cd-fc6ca139c6ed,20,7748.74,Casual,Masters,Kakamega,5,6,10,0.7563277929020792,0.5602386188880786,False,22119.9320925444,24.521047517496438,E,28,0.36586728475194696,3,0,0.6048504820603007,9,True
94604a8f-c76f-47ef-ba7e-66addfa16a13,22,5505.92,Hourly,High School,Kwale,2,2,2,0.9177166434467824,0.20258948126437515,False,21230.08021299166,11.156629762802753,D,60,0.11990791228728089,0,0,0.2751666799795881,12,True
73abb2e8-3501-4332-b0e8-021d07ed28e3,63,79983.57,Unemployed,High School,Eldoret,10,12,10,0.19837646632259126,0.9726644496411522,True,22964.739439952296,22.034272674665665,F,28,0.7,5,0,0.6579932937846117,19,True
28edd624-1898-4f93-b0bd-fa61fbd351c0,35,19124.36,Self-Employed,High School,Marsabit,3,1,0,0.7616922981277533,0.21305137693971518,False,31629.478324835254,22.04665694033844,C,28,0.20096160225979867,1,0,0.1334338477888716,8,False
dd504906-617e-4e24-956f-c03a46c53042,24,31537.09,Hourly,Bachelors,Kisumu,2,1,4,0.7735828920327423,0.22677928825402932,False,16616.21832911851,10.824479772993516,C,14,0.21232700226735032,0,0,0.1014137092860692,1,False
163520e7-f396-4c1d-8bc6-c4a3e48f77cf,42,17732.95,Unemployed,High School,Nairobi City,0,2,3,0.895457645513418,0.09871584501098113,False,24905.331951738375,8.810344455124753,B,90,0.1798112323487554,0,0,0.06373674069574678,10,True
b9a0f04d-2d2f-477e-8319-6f58d4e50f4a,25,65679.31,Unemployed,PhD,Eldoret,1,6,3,0.5662159998154,0.7187833201463122,False,10567.216084742135,17.55942594469301,D,28,0.20763584209607633,0,0,0.5637082956131457,12,True
7ffc84e8-58f2-49b3-bf3f-eca2bad0c7d9,31,18631.79,Hourly,Masters,Narok,0,2,1,0.9000946431688,0.044121900368011065,False,15588.00863265072,2.787472088261786,B,60,0.17308961857792968,0,0,0.011520252971103269,11,False
972ad89d-e938-4622-b214-96b4cdd63e0e,29,38344.58,Employed,High School,Nairobi City,0,3,1,0.959908374133069,0.09575221037400188,False,76829.66628177818,12.433284769835616,A,90,0.09340339043775212,0,0,0.027695047009388143,17,True
83d5e04e-b56d-4ea0-9a37-f1ae5859c60a,47,64729.06,Hourly,High School,Mombasa,1,2,0,0.9612820437099961,0.04416837481754335,False,78049.0750132975,12.397428423341799,A,90,0.10999730092675944,0,0,0.03954314083691487,19,False
948b8aac-128f-451f-a314-fc31bac16c53,28,42368.71,Employed,Bachelors,Mombasa,11,13,12,0.42556587621423636,0.8595076479163769,True,25479.911412427275,39.70240103557015,F,21,0.7,3,0,0.7352433357657223,20,True
cd314015-8ee8-4281-8dc5-49d16b402c1b,58,39346.78,Student,Masters,Taita-Taveta,1,4,0,0.9216636442266752,0.41440888601023923,False,25284.29326943133,13.375879966508997,B,30,0.27223823848312206,0,0,0.14971189811245256,10,False
